Old Url,New Url,Status
http://ukinbelarus.fco.gov.uk/en/visiting-uk/london-olympics/olympics-quiz,https://www.gov.uk/government/policies/creating-a-lasting-legacy-from-the-2012-olympic-and-paralympic-games,301
http://ukinbelarus.fco.gov.uk/en/visiting-uk/queen-diamond-jubilee,http://www.visitbritain.com,301
http://ukinbelarus.fco.gov.uk/en/visiting-uk/studying-in-the-uk,http://www.educationuk.org,301
http://ukinbelarus.fco.gov.uk/en/visiting-uk/studying-in-uk,http://www.educationuk.org,301
http://ukinbelarus.fco.gov.uk/en/visiting-uk/studying-in-uk/postgraduate-studies-uk,http://www.educationuk.org,301
http://ukinbelarus.fco.gov.uk/en/visiting-uk/studying-in-uk/scholarships,http://www.educationuk.org,301
http://ukinbelarus.fco.gov.uk/en/visiting-uk/visas,http://www.ukba.homeoffice.gov.uk/visas-immigration/,301
http://ukinbelarus.fco.gov.uk/en/visiting-uk/visas/collecting-docs,http://www.ukba.homeoffice.gov.uk/visas-immigration/,301
http://ukinbelarus.fco.gov.uk/en/visiting-uk/working-in-the-uk,http://www.britishcouncil.org,301
http://ukinbelarus.fco.gov.uk/en/visiting-uk/working-in-uk,http://www.britishcouncil.org,301
