Old Url,New Url
http://www.scotlandoffice.gov.uk/scotlandoffice/17183.html,https://www.gov.uk/government/news/moore-urges-scottish-cities-to-seize-ultrafast-broadband-chance
http://www.scotlandoffice.gov.uk/scotlandoffice/17182.html,https://www.gov.uk/government/news/moore-we-must-move-on-to-the-real-issues-around-separation
http://www.scotlandoffice.gov.uk/scotlandoffice/17181.html,https://www.gov.uk/government/news/top-team-appointed-as-uk-green-investment-bank-company-formed--2
http://www.scotlandoffice.gov.uk/scotlandoffice/17161.html,https://www.gov.uk/government/news/moore-welcomes-record-breaking-north-sea-licensing-round
http://www.scotlandoffice.gov.uk/scotlandoffice/17141.html,https://www.gov.uk/government/news/olympic-excitement-builds-as-torch-relay-begins
http://www.scotlandoffice.gov.uk/scotlandoffice/17122.html,https://www.gov.uk/government/news/uk-governments-referendum-consultation-responses-published
http://www.scotlandoffice.gov.uk/scotlandoffice/17121.html,https://www.gov.uk/government/news/energy-summit-aims-to-put-consumers-first
http://www.scotlandoffice.gov.uk/scotlandoffice/17101.html,https://www.gov.uk/government/news/may-labour-market-statistics-for-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/17061.html,https://www.gov.uk/government/news/moore-proposes-next-stage-stage-of-referendum-talks-with-first-minister
http://www.scotlandoffice.gov.uk/scotlandoffice/17062.html,https://www.gov.uk/government/news/uk-will-help-unlock-future-potential-of-north-sea
http://www.scotlandoffice.gov.uk/scotlandoffice/17041.html,https://www.gov.uk/government/news/queens-speech-a-legislative-programme-for-a-stronger-economy
http://www.scotlandoffice.gov.uk/scotlandoffice/17021.html,https://www.gov.uk/government/news/scottish-cities-in-running-for-ultrafast-broadband-cash
http://www.scotlandoffice.gov.uk/scotlandoffice/17001.html,https://www.gov.uk/government/news/scotland-act-2012-available-online
http://www.scotlandoffice.gov.uk/scotlandoffice/16981.html,https://www.gov.uk/government/news/scotland-bill-receives-royal-assent
http://www.scotlandoffice.gov.uk/scotlandoffice/17403.html,https://www.gov.uk/government/news/benefits-of-the-uk-to-be-examined-in-detail
http://www.scotlandoffice.gov.uk/scotlandoffice/17402.html,https://www.gov.uk/government/news/june-labour-market-statistics-for-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/17382.html,https://www.gov.uk/government/news/joint-exchequer-committee-communique
http://www.scotlandoffice.gov.uk/scotlandoffice/17362.html,https://www.gov.uk/government/news/secretary-of-state-thanks-scotland-for-olympic-torch-support
http://www.scotlandoffice.gov.uk/scotlandoffice/17342.html,https://www.gov.uk/government/news/50m-uk-funding-will-help-catapult-offshore-power-into-future
http://www.scotlandoffice.gov.uk/scotlandoffice/17322.html,https://www.gov.uk/government/news/uk-government-announces-tug-funding-for-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/17303.html,https://www.gov.uk/government/news/scotland-fired-up-by-olympic-flames-arrival-says-moore
